"Firstseen (UTC)";"Threat";"Malware";"Host";"URL";"Status";"Registrar";"IP address(es)";"ASN(s)";"Country"
"2017-03-13 07:29:10";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.16qpet.top";"http://p27dokhpz2n7nvgr.16qpet.top";"offline";"Eranet International Limited";"";"";""
"2017-03-12 18:26:24";"C2";"Locky";"83.217.11.191";"http://83.217.11.191/checkupdate";"offline";"";"83.217.11.191";"199669";"RU"
"2017-03-12 11:53:53";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1jhnvt.top";"http://p27dokhpz2n7nvgr.1jhnvt.top";"offline";"Eranet International Limited";"";"";""
"2017-03-12 10:28:22";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1ppto6.top";"http://hjhqmbxyinislkkt.1ppto6.top";"offline";"Eranet International Limited";"";"";""
"2017-03-11 06:34:39";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1dsdm4.top";"http://p27dokhpz2n7nvgr.1dsdm4.top";"offline";"Eranet International Limited";"";"";""
"2017-03-11 06:05:12";"Payment Site";"Cerber";"hjhqmbxyinislkkt.18f5bw.top";"http://hjhqmbxyinislkkt.18f5bw.top";"offline";"Eranet International Limited";"";"";""
"2017-03-10 10:35:48";"Payment Site";"TorrentLocker";"x5sbb5gesp6kzwsh.frontymen.pl";"http://x5sbb5gesp6kzwsh.frontymen.pl/";"offline";"EPAG Domainservices GmbH";"";"";""
"2017-03-10 06:57:49";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.14udep.top";"http://p27dokhpz2n7nvgr.14udep.top";"offline";"Eranet International Limited";"";"";""
"2017-03-10 06:43:05";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1qk2un.top";"http://hjhqmbxyinislkkt.1qk2un.top";"offline";"Eranet International Limited";"";"";""
"2017-03-10 06:19:09";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1xynaz.top";"http://hjhqmbxyinislkkt.1xynaz.top";"offline";"Eranet International Limited";"";"";""
"2017-03-10 04:31:10";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1aweql.top";"http://p27dokhpz2n7nvgr.1aweql.top";"offline";"Eranet International Limited";"";"";""
"2017-03-09 23:33:51";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1gunao.top";"http://hjhqmbxyinislkkt.1gunao.top";"offline";"Eranet International Limited";"";"";""
"2017-03-09 20:10:36";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1axzcw.top";"http://p27dokhpz2n7nvgr.1axzcw.top";"offline";"Eranet International Limited";"";"";""
"2017-03-09 07:22:34";"Distribution Site";"Cerber";"topgearspoilytyrdc.top";"http://topgearspoilytyrdc.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-03-09 02:21:21";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1jemdr.top";"http://p27dokhpz2n7nvgr.1jemdr.top";"offline";"Eranet International Limited";"";"";""
"2017-03-08 20:56:03";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1hw36d.top";"http://p27dokhpz2n7nvgr.1hw36d.top";"offline";"Eranet International Limited";"";"";""
"2017-03-08 18:43:08";"Payment Site";"Cerber";"hjhqmbxyinislkkt.19b6nk.top";"http://hjhqmbxyinislkkt.19b6nk.top";"offline";"Eranet International Limited";"";"";""
"2017-03-08 10:23:59";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1mat7v.top";"http://hjhqmbxyinislkkt.1mat7v.top";"offline";"Eranet International Limited";"";"";""
"2017-03-08 08:49:28";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.18kmtt.top";"http://p27dokhpz2n7nvgr.18kmtt.top";"offline";"Eranet International Limited";"";"";""
"2017-03-08 08:43:35";"C2";"Locky";"193.0.178.74";"http://193.0.178.74/checkupdate";"offline";"";"193.0.178.74";"57062";"NL"
"2017-03-08 03:20:11";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.13xwn9.top";"http://p27dokhpz2n7nvgr.13xwn9.top";"offline";"Eranet International Limited";"";"";""
"2017-03-07 18:59:27";"Payment Site";"Cerber";"hjhqmbxyinislkkt.14dr1s.top";"http://hjhqmbxyinislkkt.14dr1s.top";"offline";"Eranet International Limited";"";"";""
"2017-03-07 17:28:13";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1kge5a.top";"http://hjhqmbxyinislkkt.1kge5a.top";"offline";"Eranet International Limited";"";"";""
"2017-03-07 16:46:48";"Distribution Site";"Cerber";"unintyregullyar.top";"http://unintyregullyar.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-03-07 15:34:53";"Payment Site";"TorrentLocker";"x5sbb5gesp6kzwsh.mailteam.pl";"http://x5sbb5gesp6kzwsh.mailteam.pl/";"offline";"EPAG Domainservices GmbH";"";"";""
"2017-03-07 05:35:46";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1gzjuc.top";"http://hjhqmbxyinislkkt.1gzjuc.top";"offline";"Eranet International Limited";"";"";""
"2017-03-07 03:05:51";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1bzolk.top";"http://p27dokhpz2n7nvgr.1bzolk.top";"offline";"Eranet International Limited";"";"";""
"2017-03-06 16:44:45";"Distribution Site";"Cerber";"tregretryfaltervipo.top";"http://tregretryfaltervipo.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-03-06 16:34:08";"Distribution Site";"Cerber";"www.dokjasura.top";"http://www.dokjasura.top/user.php?f=1.gif";"offline";"Eranet International Limited";"";"";""
"2017-03-06 16:23:03";"Distribution Site";"Cerber";"aa12111.top";"http://aa12111.top/exe1.exe";"offline";"Eranet International Limited";"";"";""
"2017-03-06 16:20:36";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.12vpkc.top";"http://p27dokhpz2n7nvgr.12vpkc.top";"offline";"Eranet International Limited";"";"";""
"2017-03-06 14:37:03";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1gswwp.top";"http://hjhqmbxyinislkkt.1gswwp.top";"offline";"Eranet International Limited";"";"";""
"2017-03-05 20:01:26";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1lcteo.top";"http://p27dokhpz2n7nvgr.1lcteo.top";"offline";"Eranet International Limited";"";"";""
"2017-03-05 14:00:52";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1grvue.top";"http://hjhqmbxyinislkkt.1grvue.top";"offline";"Eranet International Limited";"";"";""
"2017-03-05 09:25:23";"C2";"PayCrypt";"www.nesqwikp.biz";"http://www.nesqwikp.biz/pass/";"offline";"NAMECHEAP; INC.";"31.220.40.22";"206264";"DE"
"2017-03-05 04:16:43";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.195heb.top";"http://p27dokhpz2n7nvgr.195heb.top";"offline";"Eranet International Limited";"";"";""
"2017-03-05 03:57:59";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1jwuaa.top";"http://hjhqmbxyinislkkt.1jwuaa.top";"offline";"Eranet International Limited";"";"";""
"2017-03-05 00:15:27";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1cvmb4.top";"http://p27dokhpz2n7nvgr.1cvmb4.top";"offline";"Eranet International Limited";"";"";""
"2017-03-04 13:41:40";"Payment Site";"Cerber";"hjhqmbxyinislkkt.16ke1t.top";"http://hjhqmbxyinislkkt.16ke1t.top";"offline";"Eranet International Limited";"";"";""
"2017-03-04 09:30:08";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1a8u1r.top";"http://hjhqmbxyinislkkt.1a8u1r.top";"offline";"Eranet International Limited";"";"";""
"2017-03-04 04:57:37";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1fzz7a.top";"http://hjhqmbxyinislkkt.1fzz7a.top";"offline";"Eranet International Limited";"";"";""
"2017-03-04 03:11:13";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.12a63k.top";"http://p27dokhpz2n7nvgr.12a63k.top";"offline";"Eranet International Limited";"";"";""
"2017-03-03 19:01:18";"Distribution Site";"Cerber";"rolerxunitywsto.top";"http://rolerxunitywsto.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-03-03 19:00:59";"Distribution Site";"Cerber";"www.foolalexas.top";"http://www.foolalexas.top/user.php?f=1.gif";"offline";"Eranet International Limited";"";"";""
"2017-03-03 12:58:26";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.15oqwp.top";"http://p27dokhpz2n7nvgr.15oqwp.top";"offline";"Eranet International Limited";"";"";""
"2017-03-03 10:36:41";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1aamtz.top";"http://hjhqmbxyinislkkt.1aamtz.top";"offline";"Eranet International Limited";"";"";""
"2017-03-03 09:57:55";"Distribution Site";"Cerber";"applesnoutsthings.bid";"http://applesnoutsthings.bid/counter/exe1.exe";"offline";"Eranet International Limited";"";"";""
"2017-03-03 09:57:22";"Distribution Site";"Cerber";"nikessysleys.top";"http://nikessysleys.top/counter/exe1.exe";"offline";"Eranet International Limited";"";"";""
"2017-03-03 09:57:13";"Distribution Site";"Cerber";"unixbroungs.top";"http://unixbroungs.top/counter/exe1.exe";"offline";"Eranet International Limited";"";"";""
"2017-03-02 20:50:13";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1bas8q.top";"http://hjhqmbxyinislkkt.1bas8q.top";"offline";"Eranet International Limited";"";"";""
"2017-03-02 19:43:19";"Distribution Site";"Cerber";"wersalitrestyws.top";"http://wersalitrestyws.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-03-02 08:41:05";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1adh2r.top";"http://hjhqmbxyinislkkt.1adh2r.top";"offline";"Eranet International Limited";"";"";""
"2017-03-02 08:22:16";"Payment Site";"Cerber";"hjhqmbxyinislkkt.142djp.top";"http://hjhqmbxyinislkkt.142djp.top";"offline";"Eranet International Limited";"";"";""
"2017-03-02 08:04:55";"C2";"Locky";"146.185.249.189";"http://146.185.249.189/checkupdate";"offline";"";"146.185.249.189";"44676";"RU"
"2017-03-02 06:22:06";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.13wm9b.top";"http://p27dokhpz2n7nvgr.13wm9b.top";"offline";"Eranet International Limited";"";"";""
"2017-03-02 06:01:12";"Distribution Site";"Cerber";"rkiywansamtu.top";"http://rkiywansamtu.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-03-02 06:00:46";"Distribution Site";"Cerber";"tuouyunittyewr.top";"http://tuouyunittyewr.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-03-02 03:09:19";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.173w9w.top";"http://p27dokhpz2n7nvgr.173w9w.top";"offline";"Eranet International Limited";"";"";""
"2017-02-28 20:13:40";"Payment Site";"Cerber";"hjhqmbxyinislkkt.14yppf.top";"http://hjhqmbxyinislkkt.14yppf.top";"offline";"Eranet International Limited";"";"";""
"2017-02-28 18:50:22";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1cw65b.top";"http://p27dokhpz2n7nvgr.1cw65b.top";"offline";"Eranet International Limited";"";"";""
"2017-02-28 15:06:34";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1gxfxt.top";"http://hjhqmbxyinislkkt.1gxfxt.top";"offline";"Eranet International Limited";"";"";""
"2017-02-28 13:52:23";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.17ryrs.top";"http://p27dokhpz2n7nvgr.17ryrs.top";"offline";"Eranet International Limited";"";"";""
"2017-02-28 10:35:16";"Payment Site";"Cerber";"hjhqmbxyinislkkt.14stvt.top";"http://hjhqmbxyinislkkt.14stvt.top";"offline";"Eranet International Limited";"";"";""
"2017-02-28 07:31:29";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1a7ivn.top";"http://p27dokhpz2n7nvgr.1a7ivn.top";"offline";"Eranet International Limited";"";"";""
"2017-02-28 07:18:48";"Distribution Site";"Cerber";"rastypasty34.top";"http://rastypasty34.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-28 07:18:24";"Distribution Site";"Cerber";"rowerpovertort.top";"http://rowerpovertort.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-27 10:43:12";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1jh5kv.top";"http://p27dokhpz2n7nvgr.1jh5kv.top";"offline";"Eranet International Limited";"";"";""
"2017-02-27 09:42:49";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1acfka.top";"http://hjhqmbxyinislkkt.1acfka.top";"offline";"Eranet International Limited";"";"";""
"2017-02-27 03:55:04";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1aghep.top";"http://p27dokhpz2n7nvgr.1aghep.top";"offline";"Eranet International Limited";"";"";""
"2017-02-27 02:33:47";"Payment Site";"Cerber";"hjhqmbxyinislkkt.18yzmj.top";"http://hjhqmbxyinislkkt.18yzmj.top";"offline";"Eranet International Limited";"";"";""
"2017-02-26 16:53:32";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.14kfoz.top";"http://p27dokhpz2n7nvgr.14kfoz.top";"offline";"Eranet International Limited";"";"";""
"2017-02-26 05:01:28";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1mvku2.top";"http://hjhqmbxyinislkkt.1mvku2.top";"offline";"Eranet International Limited";"";"";""
"2017-02-26 03:40:14";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1ebvqb.top";"http://p27dokhpz2n7nvgr.1ebvqb.top";"offline";"Eranet International Limited";"";"";""
"2017-02-25 09:36:06";"Payment Site";"Cerber";"hjhqmbxyinislkkt.18nepv.top";"http://hjhqmbxyinislkkt.18nepv.top";"offline";"Eranet International Limited";"";"";""
"2017-02-25 07:24:15";"Distribution Site";"Cerber";"govementruystd.top";"http://govementruystd.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-24 19:43:54";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1daq6h.top";"http://p27dokhpz2n7nvgr.1daq6h.top";"offline";"Eranet International Limited";"";"";""
"2017-02-24 19:21:45";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1q7pwb.top";"http://hjhqmbxyinislkkt.1q7pwb.top";"offline";"Eranet International Limited";"";"";""
"2017-02-24 17:54:13";"Payment Site";"Cerber";"hjhqmbxyinislkkt.13fmby.top";"http://hjhqmbxyinislkkt.13fmby.top";"offline";"Eranet International Limited";"";"";""
"2017-02-24 15:27:19";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1hapca.top";"http://hjhqmbxyinislkkt.1hapca.top";"offline";"Eranet International Limited";"";"";""
"2017-02-24 07:45:39";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1bywu2.top";"http://p27dokhpz2n7nvgr.1bywu2.top";"offline";"Eranet International Limited";"";"";""
"2017-02-24 06:26:05";"Distribution Site";"Cerber";"unityharerteraz.top";"http://unityharerteraz.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-23 20:57:36";"C2";"Locky";"91.203.5.145";"http://91.203.5.145/checkupdate";"offline";"";"91.203.5.145";"25229";"UA"
"2017-02-23 15:06:27";"Distribution Site";"Cerber";"domainstop.top";"http://domainstop.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-23 14:47:33";"Distribution Site";"Cerber";"rootaleyz.top";"http://rootaleyz.top/admin.php?f=1.dat";"offline";"Eranet International Limited";"";"";""
"2017-02-23 14:47:26";"Distribution Site";"Cerber";"pennysgoods.top";"http://pennysgoods.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-23 14:47:14";"Distribution Site";"Cerber";"unittogreas.top";"http://unittogreas.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-23 14:47:04";"Distribution Site";"Cerber";"www.flowerxpo.top";"http://www.flowerxpo.top/admin.php?f=1.gif";"offline";"Eranet International Limited";"";"";""
"2017-02-23 14:46:55";"Distribution Site";"Cerber";"www.cleverdotl.top";"http://www.cleverdotl.top/admin.php?f=1.gif";"offline";"Eranet International Limited";"";"";""
"2017-02-23 14:46:43";"Distribution Site";"Cerber";"www.ddiopoola.top";"http://www.ddiopoola.top/admin.php?f=1.gif";"offline";"Eranet International Limited";"";"";""
"2017-02-23 06:23:45";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1accfa.top";"http://hjhqmbxyinislkkt.1accfa.top";"offline";"Eranet International Limited";"";"";""
"2017-02-23 04:59:41";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1kq4l8.top";"http://p27dokhpz2n7nvgr.1kq4l8.top";"offline";"Eranet International Limited";"";"";""
"2017-02-22 15:41:46";"Distribution Site";"Cerber";"remoteunityrety.top";"http://remoteunityrety.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-22 14:47:11";"Distribution Site";"Locky";"necesserystrong.top";"http://necesserystrong.top/11.exe";"offline";"Eranet International Limited";"";"";""
"2017-02-22 14:46:47";"Distribution Site";"Locky";"mseriesbmw.top";"http://mseriesbmw.top/11.exe";"offline";"Eranet International Limited";"";"";""
"2017-02-22 14:46:17";"Distribution Site";"Locky";"monthlittlelady.top";"http://monthlittlelady.top/11.exe";"offline";"Eranet International Limited";"";"";""
"2017-02-22 13:10:30";"Payment Site";"TorrentLocker";"x5sbb5gesp6kzwsh.questpul.pl";"http://x5sbb5gesp6kzwsh.questpul.pl/";"offline";"EPAG Domainservices GmbH";"";"";""
"2017-02-22 10:47:07";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1mswjm.top";"http://hjhqmbxyinislkkt.1mswjm.top";"offline";"Eranet International Limited";"";"";""
"2017-02-22 08:02:13";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.13g2v9.top";"http://p27dokhpz2n7nvgr.13g2v9.top";"offline";"Eranet International Limited";"";"";""
"2017-02-21 21:37:51";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1jnhdc.top";"http://hjhqmbxyinislkkt.1jnhdc.top";"offline";"Eranet International Limited";"";"";""
"2017-02-21 07:49:37";"Distribution Site";"Cerber";"sumnitdomains.top";"http://sumnitdomains.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-21 07:44:43";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1gqqsc.top";"http://p27dokhpz2n7nvgr.1gqqsc.top";"offline";"Eranet International Limited";"";"";""
"2017-02-21 06:48:26";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.15wmdx.top";"http://p27dokhpz2n7nvgr.15wmdx.top";"offline";"Eranet International Limited";"";"";""
"2017-02-21 02:23:30";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1bcxcs.top";"http://hjhqmbxyinislkkt.1bcxcs.top";"offline";"Eranet International Limited";"";"";""
"2017-02-20 17:02:47";"Payment Site";"Cerber";"hjhqmbxyinislkkt.12bsy8.top";"http://hjhqmbxyinislkkt.12bsy8.top";"offline";"Eranet International Limited";"";"";""
"2017-02-20 10:31:16";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.12c8ff.top";"http://p27dokhpz2n7nvgr.12c8ff.top";"offline";"Eranet International Limited";"";"";""
"2017-02-20 10:19:19";"C2";"Locky";"seelkqtkkqxvq.click";"http://seelkqtkkqxvq.click/upload/_dispatch.php";"offline";"NAMECHEAP";"208.100.26.234";"32748";"US"
"2017-02-20 07:29:40";"C2";"Locky";"81.177.27.36";"http://81.177.27.36/checkupdate";"offline";"";"81.177.27.36";"8342";"RU"
"2017-02-19 20:38:18";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.12ulcz.top";"http://p27dokhpz2n7nvgr.12ulcz.top";"offline";"Eranet International Limited";"";"";""
"2017-02-19 13:44:33";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1qjl23.top";"http://hjhqmbxyinislkkt.1qjl23.top";"offline";"Eranet International Limited";"";"";""
"2017-02-18 13:45:24";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1dyzdh.top";"http://p27dokhpz2n7nvgr.1dyzdh.top";"offline";"Eranet International Limited";"";"";""
"2017-02-18 09:46:43";"Distribution Site";"Locky";"honourableud.top";"http://honourableud.top/11.exe";"offline";"Eranet International Limited";"";"";""
"2017-02-18 09:46:32";"Distribution Site";"Cerber";"honourableud.top";"http://honourableud.top/1.exe";"offline";"Eranet International Limited";"";"";""
"2017-02-18 06:31:21";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1mir1h.top";"http://p27dokhpz2n7nvgr.1mir1h.top";"offline";"Eranet International Limited";"";"";""
"2017-02-18 04:32:12";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1d8d9w.top";"http://p27dokhpz2n7nvgr.1d8d9w.top";"offline";"Eranet International Limited";"";"";""
"2017-02-17 17:49:22";"C2";"Locky";"89.108.83.196";"http://89.108.83.196/checkupdate";"offline";"";"89.108.83.196";"43146";"RU"
"2017-02-17 17:14:51";"Distribution Site";"Cerber";"crosseunity.top";"http://crosseunity.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-17 17:11:01";"Distribution Site";"Cerber";"lookingpersonals.top";"http://lookingpersonals.top/11.exe";"offline";"Eranet International Limited";"";"";""
"2017-02-17 15:13:27";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1cggqc.top";"http://p27dokhpz2n7nvgr.1cggqc.top";"offline";"Eranet International Limited";"";"";""
"2017-02-17 13:25:59";"Distribution Site";"Cerber";"earthspiruitr.top";"http://earthspiruitr.top/search.php ";"offline";"Eranet International Limited";"";"";""
"2017-02-17 13:25:34";"Distribution Site";"Cerber";"polaerunity.top";"http://polaerunity.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-17 13:21:14";"Distribution Site";"Cerber";"real346real.top";"http://real346real.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-17 07:14:19";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.13upky.top";"http://p27dokhpz2n7nvgr.13upky.top";"offline";"Eranet International Limited";"";"";""
"2017-02-16 10:23:54";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1enbyr.top";"http://p27dokhpz2n7nvgr.1enbyr.top";"offline";"Eranet International Limited";"";"";""
"2017-02-15 22:17:19";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.17g6gc.top";"http://p27dokhpz2n7nvgr.17g6gc.top";"offline";"Eranet International Limited";"";"";""
"2017-02-15 11:58:44";"Payment Site";"Cerber";"pe2cku7pebkpgeko.1cb19l.top";"http://pe2cku7pebkpgeko.1cb19l.top";"offline";"Eranet International Limited";"";"";""
"2017-02-15 06:05:29";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1cb19l.top";"http://p27dokhpz2n7nvgr.1cb19l.top";"offline";"Eranet International Limited";"";"";""
"2017-02-15 03:35:26";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.13ixv2.top";"http://p27dokhpz2n7nvgr.13ixv2.top";"offline";"Eranet International Limited";"";"";""
"2017-02-14 16:21:22";"C2";"Locky";"89.108.83.189";"http://89.108.83.189/checkupdate";"offline";"";"89.108.83.189";"43146";"RU"
"2017-02-14 15:59:38";"Payment Site";"TorrentLocker";"x5sbb5gesp6kzwsh.homewind.pl";"http://x5sbb5gesp6kzwsh.homewind.pl/";"offline";"EPAG Domainservices GmbH";"";"";""
"2017-02-14 15:30:58";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.18kkhl.top";"http://p27dokhpz2n7nvgr.18kkhl.top";"offline";"Eranet International Limited";"";"";""
"2017-02-14 15:06:27";"Distribution Site";"Cerber";"unityrulesyur.top";"http://unityrulesyur.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-14 14:55:14";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1ktjse.top";"http://p27dokhpz2n7nvgr.1ktjse.top";"offline";"Eranet International Limited";"";"";""
"2017-02-14 14:04:16";"Distribution Site";"Cerber";"semiconductry.top";"http://semiconductry.top/search.php";"offline";"Eranet International Limited";"";"";""
"2017-02-14 14:02:53";"Distribution Site";"TorrentLocker";"mayaastro.com";"http://mayaastro.com/wp-conf.bgt";"offline";"GODADDY.COM; LLC";"";"";""
"2017-02-14 10:34:27";"Distribution Site";"Locky";"ambitiousma.top";"http://ambitiousma.top/11.exe";"offline";"Eranet International Limited";"";"";""
"2017-02-14 10:20:03";"Distribution Site";"Locky";"excellentor.top";"http://excellentor.top/11.exe";"offline";"Eranet International Limited";"";"";""
"2017-02-13 23:42:44";"Payment Site";"Cerber";"ffoqr3ug7m726zou.1967qy.top";"http://ffoqr3ug7m726zou.1967qy.top";"offline";"Eranet International Limited";"";"";""
"2017-02-13 15:31:11";"Payment Site";"TorrentLocker";"x5sbb5gesp6kzwsh.frontmain.pl";"http://x5sbb5gesp6kzwsh.frontmain.pl/";"offline";"EPAG Domainservices GmbH";"";"";""
"2017-02-13 10:50:01";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.1967qy.top";"http://p27dokhpz2n7nvgr.1967qy.top";"offline";"Eranet International Limited";"";"";""
